	#	$	''	(	)	,	.	:	CC	CD	DT	EX	FW	IN	JJ	JJR	JJS	MD	NN	NNP	NNPS	NNS	PDT	POS	PRP	PRP$	RB	RBR	RBS	RP	SYM	TO	UH	VB	VBD	VBG	VBN	VBP	VBZ	WDT	WP	WP$	WRB	``
Bank	-21.918207	-7.829942	-18.783709	-10.353230	-9.124175	-8.922531	-18.539663	-17.495174	-5.139780	-11.122223	-9.052242	-13.846647	-14.982856	-6.640541	1.520139	-7.705830	-12.372336	-13.845383	2.179565	9.773372	-1.937939	-4.153537	-22.286997	-19.585272	-17.143372	-16.885492	-2.673327	-14.241582	-30.990459	-14.794814	-15.798405	-16.312122	-13.099960	-0.670868	-7.795672	-8.923764	-5.557439	-4.628877	-9.659756	-15.318211	-12.480295	-23.731342	-15.407226	-18.931049
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
citing	-13.376119	-14.640142	-17.587894	-9.229892	-10.830794	-10.058824	-16.063742	-10.717198	-9.848759	-8.896420	-12.977877	-15.970642	-6.081093	-1.121443	4.364821	-7.481226	-5.821243	-9.691796	5.560118	2.290668	-1.858606	0.356672	-13.523134	-16.515453	-10.927694	-13.469509	-0.149638	-13.467897	-14.360111	-9.816222	-8.844304	-15.897509	-13.763879	1.622378	-2.224375	9.557476	-1.559013	-0.175409	-7.033340	-9.594376	-16.935663	-15.374619	-12.720483	-10.253515
depressed	-12.575912	-14.195232	-13.920297	-13.206101	-12.826623	-11.682304	-15.056465	-11.071301	-13.868997	-8.698483	-16.700851	-13.297240	-4.802114	-6.149323	4.005417	-3.382019	-6.523992	-7.152976	3.239959	-0.197478	-6.613060	-0.893782	-16.403229	-11.870477	-11.083291	-23.185326	-1.036986	-9.902555	-17.616247	-9.090755	-11.699164	-21.378807	-13.226861	3.019040	6.571072	-2.664562	7.061363	-0.353177	-3.166481	-15.098666	-19.686687	-6.582246	-8.851523	-9.924451
Arizona	-17.262190	-11.376057	-14.239804	-7.047907	-8.675452	-9.139076	-17.522615	-12.973382	-11.699612	-8.727523	-5.121086	-8.776526	-11.809963	-4.800272	1.492339	-8.141526	-12.563323	-11.709083	0.214845	7.672533	1.712680	0.614244	-13.658101	-15.308719	-18.392420	-13.685624	-2.761365	-10.497062	-25.956221	-16.776196	-13.554669	-16.391178	-12.122932	-3.526886	-9.227523	-7.442048	-5.807956	-5.223098	-4.662139	-11.763786	-13.889600	-20.810715	-12.734958	-17.596670
real	-8.558121	-8.387932	-11.443801	-7.468367	-7.164220	-11.028591	-9.027869	-8.793509	-14.052815	-10.972860	-5.450773	-7.044642	-4.969094	-3.838722	5.225128	-2.466732	-3.232125	-3.770890	4.474815	2.337843	-6.551980	-1.257714	-4.208229	-12.636807	-10.646124	-13.370748	1.431955	-5.536847	-9.689020	-7.868233	-8.779517	-14.060230	-10.282041	2.933890	0.084314	-1.382244	-2.026524	1.481816	-2.555027	-6.960345	-11.500808	-12.470032	-11.184731	-9.219852
estate	-15.017794	-11.876052	-16.820520	-12.853491	-10.436602	-9.909693	-15.680116	-12.971387	-18.086977	-11.685453	-10.935015	-16.192165	-4.138155	-6.379851	2.412899	-2.116890	1.899046	-5.654323	5.434309	1.689142	-3.478601	1.281615	-14.955344	-8.107204	-8.660066	-17.200508	-0.684000	-4.165203	-6.302821	-10.781391	-9.988817	-13.199444	-13.031207	4.044737	-2.405152	-2.350647	-0.977289	0.632998	-2.402418	-9.830145	-18.765112	-11.646781	-13.946865	-13.849883
prices	-10.736935	-15.155083	-15.395733	-9.547115	-8.424954	-10.470312	-19.195732	-10.558403	-12.441212	-16.857340	-13.133470	-19.784077	-5.200591	-7.851971	-0.659100	-5.611035	-8.598361	-14.962817	2.551104	1.387666	3.606405	8.535743	-16.570312	-5.115233	-12.290210	-10.080469	-0.134842	-8.379160	-15.160279	-17.109812	-11.008337	-19.542936	-14.500687	-1.594031	-5.639566	-4.666313	-4.149313	-4.805864	5.732807	-12.653059	-19.846981	-17.401398	-18.415510	-12.009135
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
posted	-11.082665	-12.088452	-10.219507	-11.745615	-12.090333	-11.096637	-10.372088	-10.787184	-14.582197	-6.563346	-10.444834	-11.188699	-5.195240	-5.957232	4.239870	-5.301870	-8.383987	-6.049352	2.228786	-0.344450	-6.098825	-1.302982	-12.733681	-9.943709	-9.714049	-23.175632	-0.552654	-9.306763	-12.857856	-9.330205	-9.994035	-13.144338	-11.822433	1.398963	7.652442	-4.335428	7.055072	-0.319083	-3.907300	-12.567852	-16.124638	-5.607548	-9.712576	-9.223248
a	-1.205680	-9.002545	-10.702272	-11.229156	-10.823771	-8.937304	-10.515593	-13.645907	-1.645857	-9.278972	12.246640	-9.009906	-5.652887	2.672245	-1.571971	-10.909850	-12.954072	-6.215726	1.507187	-0.693504	-6.269465	-0.564560	-4.785968	-11.204214	-4.130784	-6.914642	-1.118485	-15.689792	-14.496052	-8.513957	-8.806356	-11.068073	-7.763930	-0.912727	-4.264416	-6.396126	-4.760911	-1.394363	-2.572786	-1.151891	-4.120239	-11.675632	-11.631660	-13.716766
third-quarter	-20.747952	-17.432941	-21.605585	-6.077119	-5.061370	-15.663674	-21.006794	-10.567598	-11.679973	-11.170849	-19.222647	-18.473330	-9.928403	-10.492282	10.134055	1.486218	-8.010738	-15.256286	5.844064	3.678473	-3.178656	0.873679	-18.830801	-21.763454	-18.393476	-10.623585	1.575698	-4.828157	-19.630589	-21.816116	-14.415442	-19.504856	-20.163746	0.471769	-6.810523	-8.039610	-7.416809	-1.555735	-6.858496	-8.323665	-22.782770	-22.335207	-12.868763	-13.061120
loss	-7.767162	-8.573545	-10.301126	-6.719963	-7.946989	-7.629555	-9.089398	-7.678138	-8.681064	-12.012003	-5.372355	-10.598950	-3.122390	-1.531011	1.455044	-0.307042	-5.143198	-7.016983	3.487738	0.466102	-2.562575	0.784394	-6.095642	-3.973617	-9.865925	-9.880242	-0.050440	-1.978596	-5.890567	-6.524004	-6.323460	-7.762035	-6.941165	0.689806	0.965807	-1.010759	-1.779347	-0.707433	-0.395220	-9.626031	-9.903832	-7.902253	-9.718395	-5.816628
of	-5.797257	-8.729130	-9.849900	-14.043773	-10.274416	-11.000619	-10.082100	-12.085252	-5.318247	-2.966025	0.543391	-15.306462	-4.360627	9.704759	0.396004	-8.474664	-12.365898	-6.651990	3.048620	-0.519961	-14.217298	-5.397388	-5.109834	-10.191277	-2.003266	-10.319759	1.591059	-12.456517	-11.996911	-4.833359	-8.263669	-8.165756	-8.444532	0.986945	-3.425087	-9.445317	-5.040053	-0.840343	-7.602417	-4.566769	-3.910355	-6.583167	-5.301238	-9.668166
$	-14.087613	18.758610	-15.603622	-7.271624	-8.334426	-18.598043	-16.353340	-12.696597	-10.622141	-1.425856	-5.629661	-16.885309	-16.599499	-6.545772	0.277561	-14.049681	-17.647968	-6.869484	-1.202121	0.822071	-9.088572	-5.249610	-20.520039	-18.962744	-7.095274	-11.103085	1.173932	-21.094725	-25.607172	-20.043001	-16.549105	-13.660110	-15.341098	-1.609750	-6.756221	-15.684204	-7.449228	-4.833608	-7.569845	-16.873707	-16.088295	-25.675438	-11.761440	-17.069572
59.4	-13.971397	-11.893895	-19.198124	-12.774230	-14.548853	-15.877716	-8.484295	-7.310522	-19.798048	12.957588	-6.123644	-14.211598	-10.252258	-4.311987	1.936680	-6.929914	-17.903423	-9.572728	3.055326	2.192834	-9.821616	-1.739980	-14.897271	-27.224264	-6.129101	-8.181297	-1.704591	-11.663687	-19.912073	-13.418269	-12.332965	-13.682104	-13.819355	-1.986473	-4.772997	-10.753690	-6.322721	-5.886219	-11.854844	-15.654538	-11.198774	-15.273320	-4.547972	-19.119930
million	-11.806783	-7.169883	-9.375949	-6.904040	-9.499216	-9.508740	-7.950571	-9.451611	-8.582277	8.086323	-5.251168	-13.452425	-6.518714	-1.179959	1.839288	-5.832133	-14.090290	-1.485489	2.847690	1.477476	-7.638591	-3.007228	-10.477181	-19.348541	-5.922039	-7.784904	0.205826	-9.375821	-17.887033	-7.992235	-9.830902	-12.977686	-9.000845	0.625380	-3.251400	-4.813338	-4.279542	-1.536223	-9.693712	-9.781323	-9.909605	-12.088230	-6.153123	-11.554683
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
or	-7.128886	-8.490705	-11.982175	-8.711502	-7.323218	-7.062469	-14.045612	-9.477849	9.313243	-2.811702	-5.994890	-11.608640	-5.464272	3.176315	2.643823	-0.707473	-7.250417	-9.433029	3.045041	1.106664	-6.124143	-3.288228	-12.223495	-11.314157	-10.131613	-4.194525	0.386915	-4.590657	-12.358232	-3.144092	-6.530447	-6.848197	-7.297055	0.884295	-3.946905	-5.298479	-4.441837	0.388313	-6.486541	-3.645479	-5.369541	-10.030912	-6.837884	-8.195175
$	-14.087613	18.758610	-15.603622	-7.271624	-8.334426	-18.598043	-16.353340	-12.696597	-10.622141	-1.425856	-5.629661	-16.885309	-16.599499	-6.545772	0.277561	-14.049681	-17.647968	-6.869484	-1.202121	0.822071	-9.088572	-5.249610	-20.520039	-18.962744	-7.095274	-11.103085	1.173932	-21.094725	-25.607172	-20.043001	-16.549105	-13.660110	-15.341098	-1.609750	-6.756221	-15.684204	-7.449228	-4.833608	-7.569845	-16.873707	-16.088295	-25.675438	-11.761440	-17.069572
2.48	-22.119751	-15.665848	-30.784788	-15.518323	-17.895540	-19.686207	-20.280914	-10.957881	-30.828497	20.212952	-7.666338	-18.624575	-16.690689	-7.302227	4.567639	-11.275599	-19.875027	-15.243937	4.229425	3.855397	-8.793598	0.269373	-21.594469	-37.315319	-8.662676	-10.256110	-2.094045	-16.877493	-25.622963	-18.594151	-16.484207	-16.394819	-19.494167	-2.787305	-11.145305	-11.043274	-9.268667	-9.026053	-13.514379	-20.901295	-18.938433	-27.737082	-14.486040	-28.437056
a	-1.205680	-9.002545	-10.702272	-11.229156	-10.823771	-8.937304	-10.515593	-13.645907	-1.645857	-9.278972	12.246640	-9.009906	-5.652887	2.672245	-1.571971	-10.909850	-12.954072	-6.215726	1.507187	-0.693504	-6.269465	-0.564560	-4.785968	-11.204214	-4.130784	-6.914642	-1.118485	-15.689792	-14.496052	-8.513957	-8.806356	-11.068073	-7.763930	-0.912727	-4.264416	-6.396126	-4.760911	-1.394363	-2.572786	-1.151891	-4.120239	-11.675632	-11.631660	-13.716766
share	-9.951474	-9.720398	-12.033682	-11.366994	-9.448376	-9.074462	-9.267757	-7.391492	-11.748913	-6.256321	-10.251689	-5.321092	-3.491097	-4.773797	3.056711	-0.036267	-6.746829	-5.572518	5.419956	0.423820	-6.966883	-0.074069	-9.902543	-8.955097	-8.264452	-11.730930	-0.750360	-2.682537	-7.049313	-8.348691	-7.955811	-9.663834	-9.602766	2.576540	0.332501	-4.297132	-0.455977	2.000417	-3.445254	-7.249686	-13.631643	-9.282151	-8.129321	-7.412935
.	-4.889622	-7.685586	-9.868067	-4.677211	-6.070985	-3.600317	14.206449	-0.120073	-10.644364	-2.514780	-8.382020	-15.635897	-6.553740	-5.241173	-1.235498	-8.295115	-12.284819	-5.976274	-0.657619	2.124675	-4.316277	0.695384	-9.166097	-6.504147	-6.170496	-6.924646	-3.244812	-12.567605	-15.127402	-13.390035	-8.975677	-13.298019	-7.815685	-3.004294	-4.266465	-5.975457	-5.944333	-6.200992	-3.236686	-11.222269	-4.426824	-9.313646	-5.481520	-12.530493
A	-11.356017	-3.866998	-10.878946	-8.491995	-7.620909	-7.396087	-12.964266	-12.168215	-0.641756	-9.594666	9.942733	-7.702274	-11.027758	-0.758826	-1.824667	-10.858254	-14.066841	-7.432737	-1.230674	4.126078	-1.676673	-2.122728	-11.836008	-11.428761	-4.832258	-7.520866	-3.312951	-13.586382	-20.608625	-14.437517	-10.340870	-10.062057	-7.105129	-1.566815	-6.673166	-8.770637	-4.772003	-3.525431	-3.396887	-5.366998	-7.883204	-13.525017	-9.996790	-13.217097
year	-10.443720	-11.289585	-15.415483	-14.105751	-11.025424	-6.897722	-12.292859	-13.230694	-10.634250	-9.550345	-8.556074	-7.423898	-6.088380	-4.925121	4.169291	-0.130434	-2.716671	-8.377693	5.794930	2.036087	-4.587942	0.245387	-10.535935	-12.902430	-10.958282	-5.069207	1.558013	-0.355186	-7.875604	-11.248186	-8.505697	-7.848933	-9.561170	1.115964	-2.866604	-2.362762	-3.290736	0.150296	-4.595654	-6.587647	-14.772567	-13.707879	-9.887363	-10.142502
earlier	-11.413568	-8.037856	-12.728810	-8.337810	-6.339088	-8.652100	-11.043254	-10.385103	-8.171985	-6.374756	-6.585248	-6.757384	-4.270753	-3.488379	3.737079	5.104331	-4.668785	-10.138621	4.229437	1.979610	-4.168969	-1.162012	-5.748175	-13.895131	-11.054321	-6.343346	-0.612034	8.331884	-8.811830	-9.468981	-6.874895	-7.526347	-11.885858	2.098083	-1.009109	-4.152020	-2.822246	-0.207954	-3.887486	-8.303729	-13.571255	-10.610496	-10.870696	-9.572476
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
the	-6.975177	-6.428631	-6.863160	-10.992915	-10.412994	-7.202310	-9.719199	-12.518996	-7.784618	-1.060628	10.587816	-3.329900	-5.238018	3.234140	0.872768	-4.286257	-8.684869	-5.987348	0.562039	-1.835257	-9.267535	-3.741243	-5.814382	-10.669421	3.253792	-4.725004	0.356982	-7.219345	-13.108088	-7.435401	-6.589210	-6.626804	-5.970565	0.529578	-1.962121	-9.697666	-3.867212	-0.583885	-5.851234	1.783116	-6.446864	-5.330455	-6.441249	-11.317220
savings	-14.570444	-14.066084	-18.561281	-12.939593	-12.273632	-9.849448	-11.080561	-12.419995	-14.149469	-14.263122	-19.194490	-22.528912	-10.589436	-5.805685	-1.064963	-10.134167	-10.870157	-21.621943	2.522666	1.955494	1.819021	7.156672	-17.600883	-7.306748	-15.989693	-14.374618	-3.015203	-13.434032	-16.130493	-16.875694	-12.332591	-19.514669	-14.577647	-2.665121	-2.781178	-0.297377	-5.445097	-4.216421	4.001094	-22.239183	-17.364624	-18.653376	-17.711573	-14.279344
bank	-12.444366	-12.143365	-17.202076	-15.829011	-14.480547	-8.830979	-16.137779	-15.432650	-8.098167	-11.438377	-5.978843	-12.230069	-4.676428	-7.236126	2.247504	-5.621364	-8.532688	-9.824429	7.548452	2.006305	-8.476954	-1.502051	-13.970623	-16.432041	-16.558231	-18.359566	-0.301353	-10.116112	-18.046009	-10.059105	-10.856236	-15.233881	-15.408831	5.795221	-0.187790	-3.271535	-0.045756	2.613268	-5.195186	-9.544264	-14.221055	-16.620447	-18.415482	-15.394248
had	-8.442493	-7.688495	-8.000471	-9.508706	-7.866497	-7.963570	-5.657407	-7.478396	-10.092357	-8.279592	-8.315647	-11.348775	-4.288167	-4.724201	2.012414	-3.237987	-5.050257	0.502258	1.933427	-0.009878	-6.119679	-2.263291	-6.893160	-6.572853	-5.896884	-12.339516	-1.041668	-7.441336	-7.083738	-5.021140	-8.021893	-9.820168	-5.855158	1.331552	5.478673	-3.028403	2.805364	0.742043	-0.077273	-6.754163	-6.955455	-7.141007	-6.478893	-7.526786
earnings	-15.048517	-13.273153	-20.721180	-11.013831	-11.480689	-9.989124	-15.100111	-14.295230	-15.138400	-14.747514	-19.443657	-18.886684	-7.714172	-8.079902	-0.408569	-5.751543	-5.730534	-19.496721	3.133605	2.806017	3.371860	7.760743	-17.981409	-8.833034	-21.418121	-15.461050	-2.315702	-5.346101	-13.952726	-19.829208	-11.416182	-14.571680	-16.331635	-1.817234	-3.054797	-0.393412	-5.597975	-4.201084	3.171920	-22.685480	-20.679459	-19.850203	-17.644629	-14.031213
of	-5.797257	-8.729130	-9.849900	-14.043773	-10.274416	-11.000619	-10.082100	-12.085252	-5.318247	-2.966025	0.543391	-15.306462	-4.360627	9.704759	0.396004	-8.474664	-12.365898	-6.651990	3.048620	-0.519961	-14.217298	-5.397388	-5.109834	-10.191277	-2.003266	-10.319759	1.591059	-12.456517	-11.996911	-4.833359	-8.263669	-8.165756	-8.444532	0.986945	-3.425087	-9.445317	-5.040053	-0.840343	-7.602417	-4.566769	-3.910355	-6.583167	-5.301238	-9.668166
$	-14.087613	18.758610	-15.603622	-7.271624	-8.334426	-18.598043	-16.353340	-12.696597	-10.622141	-1.425856	-5.629661	-16.885309	-16.599499	-6.545772	0.277561	-14.049681	-17.647968	-6.869484	-1.202121	0.822071	-9.088572	-5.249610	-20.520039	-18.962744	-7.095274	-11.103085	1.173932	-21.094725	-25.607172	-20.043001	-16.549105	-13.660110	-15.341098	-1.609750	-6.756221	-15.684204	-7.449228	-4.833608	-7.569845	-16.873707	-16.088295	-25.675438	-11.761440	-17.069572
8.1	-18.033014	-10.279532	-24.390490	-8.598177	-11.881917	-14.051405	-14.501116	-0.934711	-19.717518	14.844357	-8.910008	-14.484610	-13.466304	-10.747300	3.236245	-7.448583	-11.842266	-12.133439	1.925019	3.441779	-4.135591	-0.039675	-15.279614	-25.908638	-10.580650	-7.703272	-0.290647	-14.600052	-21.096251	-16.622423	-13.488035	-17.507545	-13.459134	-2.790135	-10.630335	-7.197336	-6.520689	-8.333205	-7.746722	-17.908068	-15.406312	-23.256445	-12.443931	-24.546719
million	-11.806783	-7.169883	-9.375949	-6.904040	-9.499216	-9.508740	-7.950571	-9.451611	-8.582277	8.086323	-5.251168	-13.452425	-6.518714	-1.179959	1.839288	-5.832133	-14.090290	-1.485489	2.847690	1.477476	-7.638591	-3.007228	-10.477181	-19.348541	-5.922039	-7.784904	0.205826	-9.375821	-17.887033	-7.992235	-9.830902	-12.977686	-9.000845	0.625380	-3.251400	-4.813338	-4.279542	-1.536223	-9.693712	-9.781323	-9.909605	-12.088230	-6.153123	-11.554683
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
or	-7.128886	-8.490705	-11.982175	-8.711502	-7.323218	-7.062469	-14.045612	-9.477849	9.313243	-2.811702	-5.994890	-11.608640	-5.464272	3.176315	2.643823	-0.707473	-7.250417	-9.433029	3.045041	1.106664	-6.124143	-3.288228	-12.223495	-11.314157	-10.131613	-4.194525	0.386915	-4.590657	-12.358232	-3.144092	-6.530447	-6.848197	-7.297055	0.884295	-3.946905	-5.298479	-4.441837	0.388313	-6.486541	-3.645479	-5.369541	-10.030912	-6.837884	-8.195175
33	-20.666544	-18.508118	-29.160585	-17.048307	-21.435368	-22.370075	-18.482222	-17.016073	-29.359034	18.773790	-6.353410	-18.905388	-14.007619	-2.780698	5.442995	-9.469150	-21.881889	-10.430369	6.319497	3.035713	-12.276111	-3.304525	-20.951332	-38.280354	-5.172623	-10.887402	-1.953172	-14.515227	-22.861528	-15.207668	-16.680130	-15.389605	-19.692179	-0.301712	-8.272292	-10.917083	-9.020707	-6.567578	-18.151188	-20.906021	-15.646681	-21.943516	-12.121779	-29.186970
cents	-7.919858	-9.445739	-13.393909	-5.699969	-8.229476	-6.010493	-9.402737	-10.417503	-9.545544	-12.284799	-9.928133	-15.178220	-4.573208	-6.372878	-1.412884	-7.915755	-9.841309	-10.578950	-0.345223	1.680164	3.252566	8.133525	-17.152897	-0.464269	-8.503086	-5.894355	-2.561082	-10.419754	-9.289794	-14.205950	-9.695518	-12.534314	-8.067992	-2.806724	-3.311953	-7.006194	-4.679398	-4.056274	5.748684	-15.168725	-16.808771	-15.332877	-16.355675	-7.872502
a	-1.205680	-9.002545	-10.702272	-11.229156	-10.823771	-8.937304	-10.515593	-13.645907	-1.645857	-9.278972	12.246640	-9.009906	-5.652887	2.672245	-1.571971	-10.909850	-12.954072	-6.215726	1.507187	-0.693504	-6.269465	-0.564560	-4.785968	-11.204214	-4.130784	-6.914642	-1.118485	-15.689792	-14.496052	-8.513957	-8.806356	-11.068073	-7.763930	-0.912727	-4.264416	-6.396126	-4.760911	-1.394363	-2.572786	-1.151891	-4.120239	-11.675632	-11.631660	-13.716766
share	-9.951474	-9.720398	-12.033682	-11.366994	-9.448376	-9.074462	-9.267757	-7.391492	-11.748913	-6.256321	-10.251689	-5.321092	-3.491097	-4.773797	3.056711	-0.036267	-6.746829	-5.572518	5.419956	0.423820	-6.966883	-0.074069	-9.902543	-8.955097	-8.264452	-11.730930	-0.750360	-2.682537	-7.049313	-8.348691	-7.955811	-9.663834	-9.602766	2.576540	0.332501	-4.297132	-0.455977	2.000417	-3.445254	-7.249686	-13.631643	-9.282151	-8.129321	-7.412935
.	-4.889622	-7.685586	-9.868067	-4.677211	-6.070985	-3.600317	14.206449	-0.120073	-10.644364	-2.514780	-8.382020	-15.635897	-6.553740	-5.241173	-1.235498	-8.295115	-12.284819	-5.976274	-0.657619	2.124675	-4.316277	0.695384	-9.166097	-6.504147	-6.170496	-6.924646	-3.244812	-12.567605	-15.127402	-13.390035	-8.975677	-13.298019	-7.815685	-3.004294	-4.266465	-5.975457	-5.944333	-6.200992	-3.236686	-11.222269	-4.426824	-9.313646	-5.481520	-12.530493
For	-16.058424	-7.367817	-15.871590	-11.781364	-9.494192	-12.580881	-15.656990	-14.207426	0.231398	-5.305707	0.597104	-11.075177	-18.895971	9.026804	0.527241	-6.872296	-14.569326	-16.346498	-1.177546	6.040672	-3.590610	-5.644160	-12.675289	-14.465052	-7.703477	-7.880646	1.177666	-9.227536	-21.929344	-14.745609	-12.624949	-9.360312	-9.735774	-3.952644	-10.016438	-9.540640	-7.734314	-7.602698	-8.893827	-6.397554	-9.516358	-16.602049	-9.336202	-14.824030
the	-6.975177	-6.428631	-6.863160	-10.992915	-10.412994	-7.202310	-9.719199	-12.518996	-7.784618	-1.060628	10.587816	-3.329900	-5.238018	3.234140	0.872768	-4.286257	-8.684869	-5.987348	0.562039	-1.835257	-9.267535	-3.741243	-5.814382	-10.669421	3.253792	-4.725004	0.356982	-7.219345	-13.108088	-7.435401	-6.589210	-6.626804	-5.970565	0.529578	-1.962121	-9.697666	-3.867212	-0.583885	-5.851234	1.783116	-6.446864	-5.330455	-6.441249	-11.317220
nine	-11.714269	-6.938695	-11.112016	-10.793065	-10.371999	-6.956780	-10.935089	-13.246172	-8.247399	3.981435	-4.869710	-6.467398	-4.324544	0.336499	3.009420	-4.728030	-7.699043	-9.218234	4.021805	2.316987	-2.965937	-0.889231	-11.789651	-17.445677	-7.520827	-10.249496	-0.799183	-6.117853	-14.028900	-7.990437	-7.533400	-12.043880	-9.946096	1.898207	-2.000746	-2.467445	-2.041596	-0.696492	-7.268631	-11.699694	-14.581484	-11.074364	-8.863503	-10.292886
